latitude,housing_median_age,total_rooms,households,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
33.77,39,2192.0,499.0,1.8536,0,0,1,155300
37.53,27,6505.0,960.0,5.0478,0,0,0,243800
33.16,16,2095.0,214.0,5.9874,0,0,0,203000
34.07,19,1947.0,370.0,3.425,0,0,0,207400
38.58,10,3001.0,497.0,2.8035,1,0,0,112800
33.95,42,2210.0,380.0,3.1892,0,0,0,160100
37.6,32,1590.0,328.0,3.5386,0,1,0,149900
37.34,27,1890.0,391.0,2.8769,0,0,0,137800
37.24,35,1728.0,238.0,4.975,0,0,0,245600
34.94,20,2822.0,428.0,4.2934,1,0,0,88800
38.57,16,4791.0,855.0,2.9635,1,0,0,136100
33.82,2,5003.0,673.0,4.2052,1,0,0,122400
36.83,16,3244.0,379.0,6.4175,1,0,0,145000
38.02,9,4193.0,810.0,2.4013,1,0,0,101000
33.0,4,11019.0,1698.0,5.255,0,0,0,241800
38.68,24,4642.0,864.0,3.1068,1,0,0,95600
37.17,22,4153.0,636.0,3.05,1,0,0,94800
36.84,29,1856.0,288.0,3.1182,1,0,0,90800
33.74,24,6891.0,806.0,10.4357,0,0,1,500301
34.49,9,4591.0,478.0,5.7201,1,0,0,170900
39.15,27,3628.0,606.0,2.1849,1,0,0,73800
34.16,37,2590.0,435.0,4.2464,0,0,0,315300
34.05,20,1732.0,194.0,4.2464,1,0,0,208000
33.93,35,1965.0,406.0,1.7917,0,0,0,93500
33.71,19,3901.0,772.0,2.0083,1,0,0,82500
34.02,31,2411.0,423.0,1.8781,0,0,0,119600
34.69,34,2553.0,388.0,3.05,1,0,0,97100
37.68,18,411.0,67.0,1.5273,1,0,0,87800
35.38,41,2852.0,406.0,3.3568,1,0,0,85900
34.05,33,3573.0,608.0,5.3151,0,0,0,500301
33.78,17,5005.0,464.0,6.4437,1,0,0,232400
37.75,52,2466.0,614.0,2.4289,0,1,0,250300
33.71,16,2498.0,308.0,7.6518,0,0,0,331500
33.99,21,14347.0,2839.0,4.9277,0,0,0,228600
37.47,37,3176.0,327.0,13.667,0,1,0,500301
38.63,42,1658.0,274.0,2.9055,1,0,0,78300
34.02,42,1772.0,242.0,8.4631,0,0,0,500301
32.8,22,3854.0,745.0,2.6482,0,0,1,190900
34.04,42,2656.0,423.0,4.6646,0,0,0,211700
33.13,12,10856.0,1957.0,3.1015,0,0,0,143800
37.53,40,2141.0,306.0,6.3,0,0,1,384500
34.11,32,3841.0,661.0,3.4375,1,0,0,101500
33.87,23,3088.0,556.0,4.4406,0,0,0,201100
40.42,39,3892.0,621.0,2.4875,1,0,0,64600
37.69,17,4595.0,662.0,5.7324,1,0,0,215800
32.91,16,3296.0,584.0,4.3,0,0,0,155000
33.87,29,1592.0,326.0,2.0935,0,0,0,162800
34.18,8,666.0,96.0,4.6021,1,0,0,94800
38.02,30,5064.0,709.0,5.4202,1,0,0,134100
33.88,27,2694.0,548.0,3.2063,0,0,0,184400
37.04,14,1889.0,225.0,3.425,1,0,0,88800
34.12,50,2066.0,394.0,2.5019,1,0,0,63800
34.15,33,4900.0,869.0,4.6468,0,0,0,426200
34.02,38,1265.0,310.0,1.8652,0,0,0,123400
34.02,34,1847.0,348.0,2.1875,0,0,0,137000
34.12,36,3553.0,709.0,3.0012,0,0,0,172400
33.87,16,6561.0,934.0,5.6307,0,0,0,169900
38.61,34,1382.0,243.0,2.4776,1,0,0,84700
37.83,50,1447.0,304.0,2.326,0,1,0,142800
37.78,52,2297.0,614.0,1.7554,0,1,0,375300
33.61,45,2302.0,328.0,4.5222,0,0,0,500301
40.51,16,325.0,61.0,1.675,1,0,0,49100
37.47,44,2259.0,362.0,4.5083,0,1,0,278500
37.74,42,2062.0,387.0,4.2583,0,0,1,274000
37.22,46,11998.0,1781.0,5.5321,0,0,0,500301
37.7,14,11736.0,1780.0,3.8877,1,0,0,161200
38.94,25,1667.0,219.0,2.2018,1,0,0,110000
33.84,25,6924.0,1117.0,5.7968,0,0,0,380100
38.68,12,6192.0,1065.0,3.8444,1,0,0,132800
33.9,28,1976.0,378.0,2.9312,0,0,0,171600
33.72,38,1721.0,263.0,4.2844,0,0,0,165600
37.84,52,3791.0,647.0,3.42,0,1,0,241700
34.02,27,5910.0,1177.0,4.4365,0,0,0,471100
32.74,7,3300.0,574.0,4.2583,0,0,0,142000
34.02,40,845.0,205.0,1.2234,0,0,0,187800
33.89,33,2705.0,528.0,3.0428,0,0,0,209200
33.76,37,3665.0,666.0,3.7345,0,0,0,235800
33.86,36,3237.0,458.0,5.2904,0,0,0,222000
34.18,36,2838.0,599.0,3.1784,0,0,0,195200
39.2,14,1624.0,66.0,4.4016,1,0,0,283600
40.6,39,1605.0,292.0,2.7519,0,0,1,85400
37.67,20,3419.0,474.0,6.3604,1,0,0,248200
37.94,40,561.0,97.0,1.6417,1,0,0,61100
36.59,41,2091.0,314.0,1.9875,1,0,0,66400
32.7,19,696.0,134.0,1.9838,1,0,0,96100
39.35,8,2153.0,71.0,4.8882,1,0,0,198700
37.38,21,2197.0,410.0,5.9999,0,1,0,470300
36.76,42,2563.0,438.0,2.0994,1,0,0,59000
38.58,52,2815.0,603.0,1.7034,1,0,0,90600
32.64,11,2184.0,515.0,1.9806,0,0,1,142000
33.6,35,1996.0,411.0,5.4155,0,0,0,500300
33.93,32,2503.0,442.0,4.7279,0,0,0,226700
34.05,47,957.0,226.0,2.8455,0,0,0,114600
37.3,32,2462.0,322.0,6.659,0,0,0,342200
33.93,15,6204.0,1240.0,2.4865,1,0,0,129600
34.22,36,3097.0,491.0,3.9591,0,0,0,184100
37.32,17,12341.0,2206.0,4.5531,0,0,0,280100
38.21,33,2387.0,342.0,4.925,0,1,0,228900
37.12,51,2904.0,435.0,3.0933,0,0,1,207200
33.98,38,2181.0,305.0,5.0266,0,0,0,177900
39.13,41,1390.0,239.0,2.5431,1,0,0,63700
33.96,44,1498.0,209.0,5.918,0,0,0,366200
33.88,9,1623.0,265.0,5.3731,0,0,0,185400
33.04,16,3559.0,453.0,6.9319,0,0,1,269900
39.05,16,1843.0,250.0,3.8652,1,0,0,119300
37.29,11,506.0,75.0,8.9196,0,0,0,500301
34.08,24,5806.0,1240.0,2.9884,0,0,0,204900
33.99,26,2830.0,507.0,2.8395,0,0,0,191300
34.42,50,1119.0,270.0,2.5097,0,0,0,258600
37.83,52,5295.0,1037.0,3.3897,0,1,0,234400
34.22,36,3024.0,470.0,5.829,0,0,0,241600
35.14,17,6902.0,932.0,3.8352,0,0,1,358100
38.28,16,2099.0,378.0,2.2485,1,0,0,155700
33.89,42,1479.0,235.0,4.6646,0,0,0,116500
33.91,35,1571.0,235.0,5.4155,0,0,0,214000
37.77,52,2126.0,318.0,4.745,0,1,0,400300
38.17,45,785.0,72.0,2.1942,0,1,0,217000
33.76,10,8592.0,1451.0,2.0079,1,0,0,96200
34.07,35,1775.0,445.0,2.2722,0,0,0,156600
37.76,43,2564.0,447.0,3.4406,0,0,1,316500
34.15,26,2334.0,375.0,6.3,1,0,0,140500
37.81,52,3179.0,352.0,7.808,0,1,0,349000
37.38,20,4169.0,747.0,4.5188,0,1,0,500301
34.29,28,2592.0,312.0,8.0464,0,0,0,474900
33.61,15,3673.0,447.0,8.9001,0,0,0,500301
34.26,26,3506.0,468.0,5.9385,0,0,0,197200
33.76,22,9100.0,1523.0,4.1506,0,0,0,167700
34.18,22,2620.0,572.0,2.9364,0,0,0,271400
33.79,48,2697.0,539.0,3.0183,0,0,1,190700
34.05,52,2385.0,409.0,3.9435,0,0,0,196100
36.56,32,1785.0,272.0,3.3469,1,0,0,83000
32.8,24,3186.0,643.0,2.1357,0,0,0,104500
32.7,37,1709.0,328.0,1.4681,0,0,1,78400
37.71,45,2193.0,389.0,3.95,0,0,1,240200
36.77,38,3723.0,625.0,2.3564,1,0,0,65000
37.65,21,3253.0,491.0,5.5573,0,0,1,323200
34.12,34,1077.0,150.0,4.3417,0,0,0,178300
33.9,17,2478.0,381.0,1.6286,1,0,0,82100
39.1,42,1480.0,159.0,3.5917,1,0,0,98200
39.02,27,2726.0,316.0,2.4094,1,0,0,72700
34.44,34,3857.0,627.0,2.7777,0,0,0,260600
34.01,29,2641.0,543.0,2.96,0,0,0,189500
33.91,22,2453.0,457.0,4.3878,0,0,0,154000
40.52,13,2407.0,333.0,5.5149,1,0,0,146800
37.27,25,5013.0,561.0,11.0958,0,0,0,500301
37.28,32,5025.0,695.0,4.4645,0,0,0,282200
33.83,25,963.0,184.0,3.475,0,0,0,133100
33.68,12,1507.0,260.0,2.5679,1,0,0,61700
34.11,18,7087.0,1028.0,5.1889,1,0,0,156000
39.1,24,1368.0,205.0,2.0167,1,0,0,49100
38.61,37,2585.0,362.0,4.1882,1,0,0,159800
37.47,11,2784.0,471.0,3.0857,1,0,0,110600
34.28,29,4892.0,631.0,6.6911,0,0,0,302000
33.88,30,3176.0,539.0,4.3507,0,0,0,179800
34.18,43,1988.0,276.0,6.507,0,0,0,457700
37.99,38,6583.0,1027.0,4.4711,0,1,0,337200
34.05,12,863.0,365.0,1.5012,0,0,0,275300
34.13,40,3265.0,414.0,7.5692,0,0,0,499000
38.26,19,1679.0,290.0,3.515,1,0,0,104900
38.56,46,1560.0,245.0,3.3938,1,0,0,138100
33.87,33,2032.0,423.0,3.355,0,0,0,158100
38.47,21,2078.0,301.0,4.65,1,0,0,96500
34.87,9,1800.0,278.0,3.3184,1,0,0,88200
33.97,31,1791.0,364.0,2.6929,0,0,0,191400
40.87,31,1880.0,287.0,3.2063,1,0,0,78100
37.27,13,6068.0,913.0,3.0413,1,0,0,123400
37.69,43,3116.0,456.0,4.5421,0,0,1,257800
33.89,6,89.0,10.0,3.425,1,0,0,187800
34.06,52,2197.0,284.0,8.5961,0,0,0,500301
38.32,12,5614.0,960.0,3.7543,0,1,0,194800
34.09,11,2391.0,426.0,4.9167,1,0,0,144300
34.6,10,2852.0,419.0,5.8106,0,0,1,291200
37.82,52,3432.0,369.0,8.4872,0,1,0,466400
37.96,32,2495.0,423.0,2.3353,0,1,0,113900
34.0,40,1633.0,311.0,4.175,0,0,0,321600
32.96,36,1985.0,282.0,10.4768,0,0,1,500301
38.01,9,6613.0,1202.0,3.0374,1,0,0,150300
33.4,15,2481.0,273.0,2.3109,1,0,0,54600
33.2,21,2644.0,356.0,5.1929,0,0,0,212800
37.89,38,881.0,123.0,5.9558,0,1,0,263600
34.13,32,2031.0,358.0,2.9292,0,0,0,136400
34.0,36,885.0,142.0,2.7306,1,0,0,89200
37.37,16,4595.0,1043.0,3.8861,0,0,0,500301
33.99,45,1401.0,264.0,4.8673,0,0,0,343400
33.91,42,1023.0,195.0,4.1,0,0,0,146100
37.52,14,1763.0,292.0,4.6594,0,1,0,366300
33.94,35,1860.0,279.0,3.8227,1,0,0,105700
38.04,32,2091.0,243.0,6.4805,1,0,0,248200
33.95,27,2031.0,354.0,4.8694,0,0,0,204600
33.99,34,529.0,121.0,1.975,0,0,0,167000
37.48,20,721.0,216.0,3.2286,0,1,0,237800
37.37,28,1918.0,353.0,4.4615,0,0,0,215100
34.1,31,7517.0,796.0,12.1442,0,0,0,500301
38.12,10,1891.0,291.0,2.8,1,0,0,116400
38.26,15,1319.0,154.0,6.3487,1,0,0,198000
32.81,35,2186.0,257.0,7.2553,0,0,1,500301
33.74,30,2088.0,467.0,3.4403,0,0,0,153300
40.95,20,1289.0,196.0,3.4406,0,0,1,96300
32.79,29,1648.0,246.0,4.8987,0,0,1,255900
32.78,24,4331.0,722.0,3.9375,0,0,1,178900
37.78,47,2990.0,454.0,4.3353,0,1,0,342500
41.31,22,2556.0,313.0,2.7519,1,0,0,57800
38.97,13,1688.0,231.0,5.5536,1,0,0,192200
33.53,17,5819.0,801.0,6.3868,0,0,0,283200
33.91,19,9414.0,1313.0,6.3076,0,0,0,269800
33.73,22,4856.0,660.0,6.9539,0,0,0,285200
32.7,7,2817.0,445.0,3.6553,0,0,1,132500
38.03,24,2652.0,320.0,6.8253,0,1,0,388000
34.23,23,3981.0,555.0,5.5742,0,0,0,257800
37.91,43,2056.0,279.0,4.6194,0,0,1,239000
33.92,33,2469.0,466.0,3.5371,0,0,0,155000
34.87,18,2881.0,382.0,5.1359,0,0,0,196000
34.06,32,2667.0,411.0,4.9312,0,0,0,185100
33.99,44,2061.0,249.0,2.0083,0,0,0,100300
33.21,26,2314.0,427.0,3.3197,0,0,0,136300
37.79,52,5738.0,975.0,4.4148,0,1,0,458100
33.81,33,2756.0,373.0,6.7956,0,0,1,483900
33.84,35,1404.0,269.0,4.3219,0,0,0,168600
33.74,33,2643.0,465.0,4.837,0,0,1,495800
36.97,21,4086.0,718.0,4.0273,0,0,1,252200
38.6,14,3550.0,437.0,2.8865,1,0,0,134100
34.03,32,4751.0,836.0,4.8208,0,0,0,442400
39.44,49,2772.0,479.0,3.8,0,0,0,113600
37.3,39,1371.0,313.0,1.8,1,0,0,67300
33.85,34,2254.0,304.0,5.2777,0,0,0,212900
37.33,34,2126.0,302.0,4.6,0,0,0,330800
37.34,25,6310.0,883.0,6.3577,0,0,0,452100
32.75,49,2060.0,419.0,2.2637,0,0,1,137800
33.9,35,3869.0,651.0,3.9625,0,0,0,188300
38.67,10,4543.0,593.0,4.9902,1,0,0,171300
37.41,36,5687.0,890.0,5.7063,0,1,0,441200
39.35,7,1073.0,34.0,5.0917,1,0,0,187800
33.83,45,1809.0,276.0,4.5411,0,0,1,372000
37.31,25,4649.0,568.0,9.5298,0,0,0,500301
33.88,21,1138.0,158.0,5.8335,0,0,0,342900
32.71,27,2802.0,521.0,1.7821,0,0,1,86500
37.53,4,6342.0,907.0,6.5007,0,1,0,312100
33.92,36,1811.0,324.0,2.0262,0,0,0,89100
33.06,17,3236.0,403.0,4.6182,0,0,1,357400
38.92,28,1720.0,221.0,2.3708,1,0,0,89900
34.08,18,119.0,21.0,4.2934,0,0,1,500301
34.1,13,3491.0,464.0,6.5456,1,0,0,162000
37.92,12,1336.0,278.0,3.4053,1,0,0,73400
36.62,52,1066.0,187.0,2.9713,0,0,1,234900
34.02,19,7237.0,943.0,6.2716,0,0,0,262400
33.67,26,2866.0,323.0,8.4839,0,0,0,367300
33.88,16,5759.0,810.0,6.048,0,0,0,284500
33.98,32,2979.0,556.0,5.5121,0,0,0,467000
32.67,29,4801.0,730.0,4.3505,0,0,1,125300
36.95,25,2597.0,474.0,2.1431,1,0,0,54200
33.99,52,2789.0,570.0,3.1514,0,0,0,359000
38.67,21,4161.0,704.0,3.4382,1,0,0,91900
38.69,30,3403.0,478.0,4.165,1,0,0,88700
37.66,39,1419.0,274.0,2.5222,0,1,0,158600
37.79,28,3905.0,669.0,3.2297,0,1,0,140800
38.56,27,2336.0,450.0,2.3901,1,0,0,52800
32.7,7,11014.0,1694.0,4.719,0,0,1,157200
33.85,37,2795.0,399.0,4.9908,0,0,0,218500
37.68,41,1800.0,288.0,4.9806,1,0,0,209700
38.01,36,465.0,79.0,3.0045,1,0,0,103100
37.97,47,6531.0,1027.0,3.8055,0,1,0,382400
32.69,52,2150.0,300.0,5.4009,0,0,1,500301
37.69,5,7877.0,1087.0,3.3809,1,0,0,143900
32.95,4,21689.0,2441.0,6.6237,0,0,0,261200
33.2,37,896.0,142.0,2.7511,1,0,0,72800
37.77,52,4250.0,714.0,4.6667,0,1,0,500301
38.34,23,3362.0,492.0,4.033,0,0,0,163800
36.08,37,955.0,190.0,1.9607,1,0,0,42400
34.06,40,3498.0,536.0,6.4527,0,0,0,500301
34.17,42,771.0,181.0,2.7107,0,0,0,184700
33.97,47,1227.0,264.0,1.9065,0,0,0,111700
34.42,52,414.0,114.0,2.8978,0,0,0,258600
34.11,36,2042.0,322.0,4.5132,1,0,0,212500
32.78,17,7099.0,1537.0,2.8707,0,0,0,171600
36.55,31,2781.0,465.0,3.317,1,0,0,72300
34.16,30,3833.0,495.0,7.757,0,0,0,393000
34.47,32,4294.0,527.0,8.0261,0,0,0,500301
40.32,12,4537.0,683.0,2.9352,1,0,0,92500
33.9,7,4647.0,720.0,3.8525,1,0,0,137900
38.1,19,5979.0,905.0,3.6398,1,0,0,90000
32.78,22,2486.0,429.0,3.7527,0,0,1,175300
34.12,34,1224.0,217.0,4.1571,0,0,0,174800
34.05,52,1235.0,226.0,4.5404,0,0,0,351300
38.28,3,8221.0,1055.0,5.262,1,0,0,162000
33.67,12,5890.0,391.0,5.9918,1,0,0,231600
37.26,14,2965.0,378.0,7.9107,0,0,0,500301
38.31,52,76.0,22.0,2.06,0,1,0,167000
33.9,23,2806.0,359.0,6.8755,0,0,0,273100
33.93,32,2303.0,475.0,2.0244,0,0,0,111500
37.23,16,4040.0,487.0,8.4988,0,0,0,356200
33.88,15,3278.0,382.0,4.9875,1,0,0,190100
32.56,23,1556.0,275.0,2.8625,0,0,1,153600
33.93,27,723.0,133.0,3.3909,0,0,0,187800
34.0,36,1652.0,247.0,5.0344,0,0,0,347200
33.17,12,2877.0,428.0,5.7819,0,0,0,184100
39.78,32,1509.0,203.0,2.625,1,0,0,69900
35.72,18,5829.0,690.0,2.3694,1,0,0,81500
37.37,26,3659.0,523.0,4.637,1,0,0,140000
34.0,22,7529.0,1585.0,3.4579,0,0,0,243400
32.76,38,2824.0,433.0,5.2125,0,0,1,452900
32.67,22,2231.0,494.0,2.3213,0,0,1,110900
37.54,20,821.0,86.0,6.4324,1,0,0,165100
38.04,25,3867.0,406.0,8.6646,0,1,0,397600
36.58,20,2298.0,359.0,2.7814,1,0,0,74900
37.3,16,3441.0,681.0,2.9763,0,0,0,191400
33.87,27,4043.0,625.0,5.0543,0,0,0,296600
33.66,12,2225.0,323.0,3.425,0,0,0,117500
37.73,52,3022.0,338.0,8.1476,0,1,0,500301
34.31,31,1347.0,238.0,3.3,0,0,0,172700
34.12,20,12339.0,1511.0,10.0449,0,0,0,500301
34.24,31,3488.0,462.0,7.4463,0,0,0,394400
33.99,42,2835.0,527.0,1.8556,0,0,0,98800
36.02,26,2094.0,303.0,2.2439,1,0,0,62400
38.61,42,1138.0,193.0,4.0569,1,0,0,127400
33.98,37,1560.0,327.0,2.425,0,0,0,109200
35.39,22,2269.0,420.0,1.7146,1,0,0,49400
34.1,15,7772.0,1267.0,4.175,0,0,0,173600
33.94,20,5183.0,595.0,7.7141,1,0,0,236800
40.08,24,1942.0,274.0,2.5067,1,0,0,69900
37.77,38,1824.0,266.0,4.125,1,0,0,96700
36.63,37,447.0,100.0,2.8313,0,0,0,108600
38.11,52,1913.0,287.0,2.0411,0,1,0,98700
33.82,36,2082.0,341.0,4.9875,0,0,0,218500
33.91,43,1659.0,298.0,3.8878,0,0,0,118700
37.85,48,2547.0,466.0,2.5625,0,1,0,133200
37.36,34,2211.0,347.0,4.0188,0,0,0,161800
33.67,26,2900.0,392.0,6.4601,0,0,0,266400
40.39,17,2014.0,316.0,2.1438,1,0,0,76700
37.58,16,3893.0,488.0,6.3074,0,1,0,236800
33.03,17,1129.0,152.0,6.1747,0,0,0,229600
37.43,33,1860.0,271.0,8.9963,0,0,1,500301
37.29,18,4261.0,593.0,5.6077,0,0,0,351700
36.8,31,3034.0,418.0,3.5813,1,0,0,69000
34.09,34,2280.0,401.0,4.0222,0,0,0,207500
34.66,4,2228.0,336.0,4.4563,0,0,1,172900
37.87,29,596.0,115.0,2.9563,1,0,0,103400
36.55,37,2609.0,300.0,4.0852,0,0,1,466100
35.6,33,2631.0,509.0,2.2362,1,0,0,59300
34.23,43,1269.0,208.0,6.31,0,0,0,254500
34.23,14,5616.0,1128.0,3.7091,0,0,0,169100
37.27,33,3849.0,559.0,4.8625,0,0,0,253800
37.99,36,3260.0,441.0,4.425,0,1,0,136500
33.98,44,1512.0,274.0,3.2375,0,0,0,95500
32.75,21,2785.0,603.0,1.9896,0,0,1,100300
36.79,19,1506.0,187.0,4.826,1,0,0,149000
37.89,52,1394.0,168.0,6.0912,0,1,0,327400
37.52,26,4952.0,734.0,5.5396,0,0,0,224200
37.41,13,2576.0,411.0,5.0625,0,0,0,137800
37.28,26,1491.0,306.0,3.6922,0,0,0,269400
37.93,16,3749.0,743.0,3.9731,0,1,0,318300
37.74,25,2279.0,390.0,4.7562,0,1,0,206500
33.88,34,647.0,104.0,6.6403,0,0,0,500301
33.61,16,2972.0,423.0,6.6017,0,0,0,350300
32.82,16,4777.0,701.0,4.5312,0,0,0,197300
34.18,47,2582.0,319.0,7.7046,0,0,0,447100
33.88,33,2702.0,467.0,3.3114,0,0,0,167300
37.79,46,2941.0,527.0,2.9042,0,1,0,125000
34.3,33,2941.0,484.0,4.3223,0,0,0,146300
33.94,35,1886.0,420.0,3.1462,0,0,0,149400
36.75,39,2066.0,303.0,3.4719,1,0,0,68200
33.71,36,233.0,37.0,3.675,0,0,0,157800
33.53,5,7952.0,1139.0,6.2088,0,0,0,288800
34.08,28,1063.0,210.0,3.367,0,0,0,375300
37.65,35,1322.0,184.0,4.6897,0,1,0,190900
32.95,8,4206.0,592.0,6.6542,0,0,0,218400
34.12,43,1392.0,198.0,4.8491,1,0,0,215100
33.78,36,2247.0,434.0,1.5746,0,0,1,130000
34.24,15,5241.0,267.0,4.2688,1,0,0,183100
37.39,36,2337.0,371.0,5.9447,0,0,0,252900
37.83,52,2761.0,316.0,8.4194,0,1,0,471900
37.73,35,2213.0,310.0,4.925,0,1,0,279600
36.79,19,1940.0,80.0,4.0857,1,0,0,78900
33.88,25,4039.0,466.0,6.5556,0,0,0,341600
33.75,16,5528.0,1005.0,4.3214,0,0,0,139800
34.06,48,1633.0,309.0,4.0167,0,0,0,385300
37.33,31,2331.0,447.0,2.6547,0,0,0,276200
38.02,11,2764.0,387.0,4.1203,1,0,0,140000
32.67,43,661.0,140.0,1.9094,0,0,1,93300
34.15,44,2693.0,372.0,3.9,1,0,0,307700
38.57,33,1796.0,250.0,5.4005,0,0,0,267000
33.77,23,7132.0,1150.0,4.3398,0,0,0,233400
34.64,37,2031.0,272.0,2.6804,0,0,1,148300
33.89,29,3648.0,684.0,3.9486,0,0,0,229300
37.94,52,30.0,5.0,2.675,1,0,0,67800
38.61,43,883.0,159.0,2.7205,1,0,0,61200
34.17,11,1254.0,160.0,6.4274,0,0,0,316200
33.71,14,4903.0,578.0,8.6634,0,0,0,355400
38.55,52,2549.0,327.0,5.1603,1,0,0,192200
33.11,10,4032.0,557.0,6.3336,0,0,1,240600
37.62,30,2120.0,382.0,2.8363,1,0,0,84200
34.15,32,8176.0,1459.0,3.5377,1,0,0,184400
34.2,32,3388.0,610.0,3.8164,0,0,0,217500
37.71,35,1244.0,210.0,4.3,0,1,0,168200
37.29,38,1011.0,112.0,2.6382,1,0,0,59900
37.67,35,2870.0,390.0,5.8797,0,1,0,198400
37.78,43,2162.0,407.0,2.0188,0,1,0,127100
34.03,35,1788.0,268.0,4.13,0,0,0,149300
33.12,37,1328.0,229.0,2.1363,0,0,0,145800
34.23,21,3771.0,521.0,5.5773,0,0,0,251100
37.73,48,1815.0,356.0,2.9364,0,1,0,199600
38.28,20,2039.0,305.0,4.2808,1,0,0,160500
34.2,35,2708.0,403.0,4.3789,0,0,0,197000
34.05,29,4707.0,696.0,3.4801,1,0,0,149600
38.64,13,5180.0,667.0,5.559,1,0,0,249700
33.97,31,4447.0,957.0,2.7049,0,0,0,159300
34.03,44,1073.0,183.0,2.2,0,0,0,111200
33.97,4,11503.0,1583.0,5.9501,0,0,0,255200
33.97,43,1688.0,232.0,6.5022,0,0,0,366200
37.65,5,3641.0,519.0,4.8701,1,0,0,146700
33.84,35,4184.0,671.0,3.0813,0,0,1,159500
37.09,43,1338.0,207.0,3.175,1,0,0,97500
34.24,31,4464.0,572.0,7.942,0,0,0,396700
37.28,26,6984.0,819.0,8.2819,0,0,0,397300
37.7,22,6476.0,910.0,5.0361,1,0,0,217100
37.88,11,1395.0,264.0,3.8536,0,1,0,387500
34.0,30,2105.0,266.0,6.731,0,0,0,492800
33.91,36,1848.0,322.0,5.4187,0,0,0,168400
32.74,41,3163.0,471.0,2.7016,0,0,1,287800
33.94,31,3615.0,708.0,3.2205,0,0,0,196900
37.49,11,1169.0,345.0,2.6333,0,0,1,242000
33.78,13,2253.0,304.0,4.4875,1,0,0,161500
33.83,24,3494.0,629.0,3.8518,0,0,0,184900
34.13,27,4343.0,562.0,6.4321,1,0,0,310000
32.71,52,1296.0,375.0,1.3918,0,0,1,22800
34.25,19,364.0,87.0,2.25,0,0,0,137800
36.22,29,2402.0,343.0,3.4944,1,0,0,107100
38.67,11,3874.0,615.0,3.4875,1,0,0,172300
34.9,36,2736.0,492.0,2.6077,1,0,0,55800
33.92,42,1725.0,322.0,3.3871,0,0,0,139100
34.22,32,12130.0,1482.0,10.1413,0,0,0,500301
38.09,17,11737.0,2060.0,4.4705,0,1,0,210100
37.77,19,3084.0,452.0,4.4298,1,0,0,223100
37.88,52,3441.0,769.0,2.025,0,1,0,287800
33.89,24,1584.0,230.0,4.7375,0,0,0,334400
34.08,42,1239.0,231.0,3.4607,0,0,0,218600
37.12,29,2387.0,354.0,2.2073,1,0,0,79500
36.49,24,1537.0,183.0,2.042,1,0,0,119100
38.54,29,1672.0,235.0,3.3521,1,0,0,108300
37.99,28,4423.0,571.0,4.675,0,1,0,193600
33.99,16,387.0,67.0,1.7688,1,0,0,90300
34.05,29,4167.0,676.0,2.7943,1,0,0,122600
33.93,19,4021.0,738.0,2.9961,0,0,0,212800
34.04,47,2302.0,379.0,4.0619,0,0,0,127900
34.0,37,3612.0,598.0,4.4058,0,0,0,167600
34.01,26,8612.0,1012.0,7.5972,1,0,0,269900
34.11,37,1541.0,249.0,4.5019,0,0,0,140400
37.81,36,337.0,47.0,3.4429,1,0,0,179500
33.25,13,3705.0,674.0,3.1558,0,0,0,97400
37.95,36,1670.0,239.0,4.65,0,1,0,185300
37.9,41,3792.0,528.0,4.0813,0,1,0,389500
34.0,32,1963.0,385.0,3.316,1,0,0,96900
37.34,48,2563.0,452.0,3.3375,0,0,0,218800
34.71,32,4157.0,510.0,3.76,1,0,0,124200
34.44,26,1082.0,162.0,5.6209,0,0,0,185300
38.53,15,519.0,73.0,3.9125,1,0,0,100300
39.15,36,2776.0,489.0,3.3962,1,0,0,74300
33.12,4,1702.0,286.0,5.0961,0,0,1,169100
33.99,29,1157.0,149.0,2.7375,1,0,0,181600
33.93,29,3515.0,626.0,1.724,1,0,0,73500
34.1,34,1610.0,290.0,4.0011,1,0,0,99800
37.79,52,2860.0,464.0,4.2688,0,1,0,483600
34.06,42,653.0,124.0,1.3469,1,0,0,67300
33.94,29,717.0,107.0,1.4917,1,0,0,50300
38.35,16,2376.0,292.0,6.1269,1,0,0,150500
33.87,42,936.0,177.0,1.9875,1,0,0,113800
36.43,23,2178.0,362.0,3.1913,1,0,0,61200
34.2,22,6205.0,1258.0,3.3893,0,0,0,205900
38.61,40,1386.0,249.0,1.6696,1,0,0,65500
36.08,19,2997.0,419.0,4.4856,1,0,0,72400
37.47,13,6121.0,760.0,7.168,0,0,0,337600
32.76,28,3781.0,695.0,2.994,0,0,1,164400
34.09,29,2375.0,435.0,3.2292,1,0,0,84800
33.9,25,2151.0,410.0,2.7333,0,0,0,155300
37.94,49,1198.0,195.0,1.6167,0,1,0,71900
34.12,52,1862.0,296.0,3.7018,0,0,0,204800
36.29,6,1492.0,246.0,4.5917,1,0,0,104500
34.17,52,2165.0,317.0,4.0159,1,0,0,315700
39.55,17,1767.0,211.0,1.7896,1,0,0,83600
34.7,29,20852.0,2826.0,3.0377,0,0,1,28600
37.72,26,4453.0,642.0,4.7697,0,0,0,221600
39.49,30,1455.0,233.0,2.9563,1,0,0,63900
37.32,10,3129.0,622.0,3.435,0,0,0,231700
